year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket
2022,TEXAS,TX,48,74,49,US HOUSE,34,GEN,CHRIS ROYAL,INDEPENDENT,FALSE,TOTAL,4079,134439,FALSE,20250910,FALSE
2022,TEXAS,TX,48,74,49,US HOUSE,35,GEN,DAN MCQUEEN,REPUBLICAN,FALSE,TOTAL,48969,178568,FALSE,20250910,FALSE
2022,TEXAS,TX,48,74,49,US HOUSE,35,GEN,GREG CASAR,DEMOCRAT,FALSE,TOTAL,129599,178568,FALSE,20250910,FALSE
2022,TEXAS,TX,48,74,49,US HOUSE,36,GEN,BRIAN BABIN,REPUBLICAN,FALSE,TOTAL,145599,209615,FALSE,20250910,FALSE
2022,TEXAS,TX,48,74,49,US HOUSE,36,GEN,JON HAIRE,DEMOCRAT,FALSE,TOTAL,64016,209615,FALSE,20250910,FALSE
2022,TEXAS,TX,48,74,49,US HOUSE,37,GEN,JENNY GARCIA SHARON,REPUBLICAN,FALSE,TOTAL,59923,285789,FALSE,20250910,FALSE
2022,TEXAS,TX,48,74,49,US HOUSE,37,GEN,LLOYD DOGGETT,DEMOCRAT,FALSE,TOTAL,219358,285789,FALSE,20250910,FALSE
2022,TEXAS,TX,48,74,49,US HOUSE,37,GEN,CLARK PATTERSON,LIBERTARIAN,FALSE,TOTAL,6332,285789,FALSE,20250910,FALSE
2022,TEXAS,TX,48,74,49,US HOUSE,37,GEN,SHERRI LYNN TAYLOR,NA,TRUE,TOTAL,176,285789,FALSE,20250910,FALSE
2022,TEXAS,TX,48,74,49,US HOUSE,38,GEN,WESLEY HUNT,REPUBLICAN,FALSE,TOTAL,163597,259869,FALSE,20250910,FALSE
2022,TEXAS,TX,48,74,49,US HOUSE,38,GEN,DUNCAN F KLUSSMANN,DEMOCRAT,FALSE,TOTAL,92302,259869,FALSE,20250910,FALSE
2022,TEXAS,TX,48,74,49,US HOUSE,38,GEN,JOEL DEJEAN,INDEPENDENT,FALSE,TOTAL,3970,259869,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,1,GEN,ROBERT J WITTMAN,REPUBLICAN,FALSE,TOTAL,191828,342742,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,1,GEN,"HERBERT C ������HERB������ JONES, JR",DEMOCRAT,FALSE,TOTAL,147229,342742,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,1,GEN,DAVID BRUCE FOSTER,INDEPENDENT,FALSE,TOTAL,3388,342742,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,1,GEN,WRITEIN,NA,TRUE,TOTAL,297,342742,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,2,GEN,JEN A KIGGANS,REPUBLICAN,FALSE,TOTAL,153328,296996,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,2,GEN,ELAINE G LURIA,DEMOCRAT,FALSE,TOTAL,143219,296996,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,2,GEN,WRITEIN,NA,TRUE,TOTAL,449,296996,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,3,GEN,TERRY T NAMKUNG,REPUBLICAN,FALSE,TOTAL,67668,207850,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,3,GEN,ROBERT C ������BOBBY������ SCOTT,DEMOCRAT,FALSE,TOTAL,139659,207850,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,3,GEN,WRITEIN,NA,TRUE,TOTAL,523,207850,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,4,GEN,"LEON BENJAMIN, SR",REPUBLICAN,FALSE,TOTAL,85503,244978,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,4,GEN,A DONALD MCEACHIN,DEMOCRAT,FALSE,TOTAL,159044,244978,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,4,GEN,WRITEIN,NA,TRUE,TOTAL,431,244978,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,5,GEN,BOB GOOD,REPUBLICAN,FALSE,TOTAL,177191,307790,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,5,GEN,JOSHUA M THRONEBURG,DEMOCRAT,FALSE,TOTAL,129996,307790,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,5,GEN,WRITEIN,NA,TRUE,TOTAL,603,307790,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,6,GEN,BEN CLINE,REPUBLICAN,FALSE,TOTAL,173352,269234,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,6,GEN,JENNIFER LYNN LEWIS,DEMOCRAT,FALSE,TOTAL,95410,269234,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,6,GEN,WRITEIN,NA,TRUE,TOTAL,472,269234,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,7,GEN,YESLI I VEGA,REPUBLICAN,FALSE,TOTAL,130586,274590,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,7,GEN,ABIGAIL DAVIS SPANBERGER,DEMOCRAT,FALSE,TOTAL,143357,274590,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,7,GEN,WRITEIN,NA,TRUE,TOTAL,647,274590,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,8,GEN,KARINA A LIPSMAN,REPUBLICAN,FALSE,TOTAL,66589,268936,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,8,GEN,"DONALD S BEYER, JR",DEMOCRAT,FALSE,TOTAL,197760,268936,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,8,GEN,TEDDY FIKRE,INDEPENDENT,FALSE,TOTAL,4078,268936,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,8,GEN,WRITEIN,NA,TRUE,TOTAL,509,268936,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,9,GEN,H MORGAN GRIFFITH,REPUBLICAN,FALSE,TOTAL,182207,248792,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,9,GEN,TAYSHA LEE DEVAUGHAN,DEMOCRAT,FALSE,TOTAL,66027,248792,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,9,GEN,WRITEIN,NA,TRUE,TOTAL,558,248792,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,10,GEN,HUNG CAO,REPUBLICAN,FALSE,TOTAL,138163,296145,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,10,GEN,JENNIFER WEXTON,DEMOCRAT,FALSE,TOTAL,157405,296145,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,10,GEN,WRITEIN,NA,TRUE,TOTAL,577,296145,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,11,GEN,JAMES G ������JIM������ MYLES,REPUBLICAN,FALSE,TOTAL,95634,289676,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,11,GEN,GERALD E CONNOLLY,DEMOCRAT,FALSE,TOTAL,193190,289676,FALSE,20250910,FALSE
2022,VIRGINIA,VA,51,54,40,US HOUSE,11,GEN,WRITEIN,NA,TRUE,TOTAL,852,289676,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,1,GEN,VINCENT J CAVELERI,REPUBLICAN,FALSE,TOTAL,104329,286684,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,1,GEN,SUZAN K DELBENE,DEMOCRAT,FALSE,TOTAL,181992,286684,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,1,GEN,WRITEIN,NA,TRUE,TOTAL,363,286684,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,2,GEN,DAN MATTHEWS,REPUBLICAN,FALSE,TOTAL,134335,337923,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,2,GEN,RICK LARSEN,DEMOCRAT,FALSE,TOTAL,202980,337923,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,2,GEN,WRITEIN,NA,TRUE,TOTAL,608,337923,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,3,GEN,JOE KENT,REPUBLICAN,FALSE,TOTAL,157685,319759,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,3,GEN,MARIE GLUESENKAMP PEREZ,DEMOCRAT,FALSE,TOTAL,160314,319759,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,3,GEN,WRITEIN,NA,TRUE,TOTAL,1760,319759,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,4,GEN,DAN NEWHOUSE,REPUBLICAN,FALSE,TOTAL,150619,226647,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,4,GEN,DOUG WHITE,DEMOCRAT,FALSE,TOTAL,70710,226647,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,4,GEN,WRITEIN,NA,TRUE,TOTAL,5318,226647,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,5,GEN,CATHY MCMORRIS RODGERS,REPUBLICAN,FALSE,TOTAL,188648,317006,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,5,GEN,NATASHA HILL,DEMOCRAT,FALSE,TOTAL,127585,317006,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,5,GEN,WRITEIN,NA,TRUE,TOTAL,773,317006,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,6,GEN,ELIZABETH KREISELMAIER,REPUBLICAN,FALSE,TOTAL,138754,347873,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,6,GEN,DEREK KILMER,DEMOCRAT,FALSE,TOTAL,208710,347873,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,6,GEN,WRITEIN,NA,TRUE,TOTAL,409,347873,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,7,GEN,CLIFF MOON,REPUBLICAN,FALSE,TOTAL,49207,346647,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,7,GEN,PRAMILA JAYAPAL,DEMOCRAT,FALSE,TOTAL,295998,346647,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,7,GEN,WRITEIN,NA,TRUE,TOTAL,1442,346647,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,8,GEN,MATT LARKIN,REPUBLICAN,FALSE,TOTAL,155976,336038,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,8,GEN,KIM SCHRIER,DEMOCRAT,FALSE,TOTAL,179003,336038,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,8,GEN,WRITEIN,NA,TRUE,TOTAL,1059,336038,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,9,GEN,DOUG BASLER,REPUBLICAN,FALSE,TOTAL,67631,239848,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,9,GEN,ADAM SMITH,DEMOCRAT,FALSE,TOTAL,171746,239848,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,9,GEN,WRITEIN,NA,TRUE,TOTAL,471,239848,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,10,GEN,KEITH R SWANK,REPUBLICAN,FALSE,TOTAL,114777,267748,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,10,GEN,MARILYN STRICKLAND,DEMOCRAT,FALSE,TOTAL,152544,267748,FALSE,20250910,FALSE
2022,WASHINGTON,WA,53,91,73,US HOUSE,10,GEN,WRITEIN,NA,TRUE,TOTAL,427,267748,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,1,GEN,BRYAN STEIL,REPUBLICAN,FALSE,TOTAL,162610,300867,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,1,GEN,ANN ROE,DEMOCRAT,FALSE,TOTAL,135825,300867,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,1,GEN,CHARLES E BARMAN,THE GOING AWAY PARTY,FALSE,TOTAL,2247,300867,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,1,GEN,SCATTERING,NA,FALSE,TOTAL,185,300867,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,2,GEN,ERIK OLSEN,REPUBLICAN,FALSE,TOTAL,101890,378537,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,2,GEN,MARK POCAN,DEMOCRAT,FALSE,TOTAL,268740,378537,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,2,GEN,DOUGLAS ALEXANDER,INDEPENDENT,FALSE,TOTAL,7689,378537,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,2,GEN,SCATTERING,NA,FALSE,TOTAL,218,378537,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,3,GEN,DERRICK VAN ORDEN,REPUBLICAN,FALSE,TOTAL,164743,317922,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,3,GEN,BRAD PFAFF,DEMOCRAT,FALSE,TOTAL,152977,317922,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,3,GEN,SCATTERING,NA,FALSE,TOTAL,202,317922,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,4,GEN,TIM ROGERS,REPUBLICAN,FALSE,TOTAL,57660,255012,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,4,GEN,GWEN MOORE,DEMOCRAT,FALSE,TOTAL,191955,255012,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,4,GEN,ROBERT R RAYMOND,INDEPENDENT,FALSE,TOTAL,5164,255012,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,4,GEN,SCATTERING,NA,FALSE,TOTAL,233,255012,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,5,GEN,SCOTT FITZGERALD,REPUBLICAN,FALSE,TOTAL,243741,378523,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,5,GEN,MIKE VAN SOMEREN,DEMOCRAT,FALSE,TOTAL,134581,378523,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,5,GEN,SCATTERING,NA,FALSE,TOTAL,201,378523,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,6,GEN,GLENN GROTHMAN,REPUBLICAN,FALSE,TOTAL,239231,251999,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,6,GEN,TOM POWELL,NA,TRUE,TOTAL,340,251999,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,6,GEN,SCATTERING,NA,FALSE,TOTAL,12428,251999,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,7,GEN,THOMAS P TIFFANY,REPUBLICAN,FALSE,TOTAL,209224,338268,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,7,GEN,RICHARD DICK AUSMAN,DEMOCRAT,FALSE,TOTAL,128877,338268,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,7,GEN,SCATTERING,NA,FALSE,TOTAL,167,338268,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,8,GEN,MIKE GALLAGHER,REPUBLICAN,FALSE,TOTAL,223981,310196,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,8,GEN,PAUL DAVID BOUCHER,INDEPENDENT,FALSE,TOTAL,48896,310196,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,8,GEN,JACOB J VANDENPLAS,LIBERTARIAN,FALSE,TOTAL,32057,310196,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,8,GEN,JULIE HANCOCK,DEMOCRATIC,TRUE,TOTAL,3160,310196,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,8,GEN,ROBBIE HOFFMAN,DEMOCRATIC,TRUE,TOTAL,135,310196,FALSE,20250910,FALSE
2022,WISCONSIN,WI,55,35,25,US HOUSE,8,GEN,SCATTERING,NA,FALSE,TOTAL,1967,310196,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,1,GEN,LARRY LAZOR,REPUBLICAN,FALSE,TOTAL,91506,243913,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,1,GEN,JOHN B LARSON,DEMOCRAT,FALSE,TOTAL,144873,243913,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,1,GEN,WORKING FAMILIES,NA,FALSE,TOTAL,4683,243913,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,1,GEN,MARY L SANDERS,GREEN,FALSE,TOTAL,2851,243913,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,2,GEN,MIKE FRANCE,REPUBLICAN,FALSE,TOTAL,114506,285031,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,2,GEN,JOE COURTNEY,DEMOCRAT,FALSE,TOTAL,165946,285031,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,2,GEN,KEVIN BLACKER,GREEN,FALSE,TOTAL,2439,285031,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,2,GEN,WILLIAM HALL,LIBERTARIAN,FALSE,TOTAL,2140,285031,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,3,GEN,LESLEY DENARDIS,REPUBLICAN,FALSE,TOTAL,98704,242651,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,3,GEN,ROSA L DELAURO,DEMOCRAT,FALSE,TOTAL,137924,242651,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,3,GEN,AMY F CHAI,INDEPENDENT,FALSE,TOTAL,4056,242651,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,3,GEN,JUSTIN PAGLINO,GREEN,FALSE,TOTAL,1967,242651,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,4,GEN,JAYME STEVENSON,REPUBLICAN,FALSE,TOTAL,93329,236084,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,4,GEN,INDEPENDENT,NA,FALSE,TOTAL,2493,236084,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,4,GEN,JAMES A HIMES,DEMOCRAT,FALSE,TOTAL,140262,236084,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,5,GEN,GEORGE LOGAN,REPUBLICAN,FALSE,TOTAL,123342,253672,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,5,GEN,INDEPENDENT,NA,FALSE,TOTAL,2492,253672,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,5,GEN,JAHANA HAYES,DEMOCRAT,FALSE,TOTAL,123818,253672,FALSE,20250910,FALSE
2022,CONNECTICUT,CT,9,16,1,US HOUSE,5,GEN,WORKING FAMILIES,NA,FALSE,TOTAL,4020,253672,FALSE,20250910,FALSE
2022,HAWAII,HI,15,95,82,US HOUSE,1,GEN,CONRAD KRESS,REPUBLICAN,FALSE,TOTAL,51217,202378,FALSE,20250910,FALSE
2022,HAWAII,HI,15,95,82,US HOUSE,1,GEN,ED CASE,DEMOCRAT,FALSE,TOTAL,143546,202378,FALSE,20250910,FALSE
2022,HAWAII,HI,15,95,82,US HOUSE,1,GEN,BLANK VOTES,NA,FALSE,TOTAL,7466,202378,FALSE,20250910,FALSE
2022,HAWAII,HI,15,95,82,US HOUSE,1,GEN,OVERVOTES,NA,FALSE,TOTAL,149,202378,FALSE,20250910,FALSE
2022,HAWAII,HI,15,95,82,US HOUSE,2,GEN,JOE AKANA,REPUBLICAN,FALSE,TOTAL,72874,216985,FALSE,20250910,FALSE
2022,HAWAII,HI,15,95,82,US HOUSE,2,GEN,JILL N TOKUDA,DEMOCRAT,FALSE,TOTAL,128407,216985,FALSE,20250910,FALSE
2022,HAWAII,HI,15,95,82,US HOUSE,2,GEN,MICHELLE ROSE TIPPENS,LIBERTARIAN,FALSE,TOTAL,5130,216985,FALSE,20250910,FALSE
2022,HAWAII,HI,15,95,82,US HOUSE,2,GEN,BLANK VOTES,NA,FALSE,TOTAL,10235,216985,FALSE,20250910,FALSE
2022,HAWAII,HI,15,95,82,US HOUSE,2,GEN,OVERVOTES,NA,FALSE,TOTAL,339,216985,FALSE,20250910,FALSE
2022,IDAHO,ID,16,82,63,US HOUSE,1,GEN,RUSS FULCHER,REPUBLICAN,FALSE,TOTAL,222901,312442,FALSE,20250910,FALSE
2022,IDAHO,ID,16,82,63,US HOUSE,1,GEN,KAYLEE PETERSON,DEMOCRAT,FALSE,TOTAL,82261,312442,FALSE,20250910,FALSE
2022,IDAHO,ID,16,82,63,US HOUSE,1,GEN,DARIAN DRAKE,LIBERTARIAN,FALSE,TOTAL,7280,312442,FALSE,20250910,FALSE
2022,IDAHO,ID,16,82,63,US HOUSE,2,GEN,MICHAEL K SIMPSON,REPUBLICAN,FALSE,TOTAL,172450,271186,FALSE,20250910,FALSE
2022,IDAHO,ID,16,82,63,US HOUSE,2,GEN,WENDY NORMAN,DEMOCRAT,FALSE,TOTAL,98736,271186,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,1,GEN,JENNIFER-RUTH GREEN,REPUBLICAN,FALSE,TOTAL,100542,213207,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,1,GEN,FRANK J MRVAN,DEMOCRAT,FALSE,TOTAL,112656,213207,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,1,GEN,WILLIAM F ������BILL������ POWERS,NA,TRUE,TOTAL,9,213207,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,2,GEN,RUDOLPH ������RUDY������ YAKYM III,REPUBLICAN,FALSE,TOTAL,125313,194073,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,2,GEN,PAUL D STEURY,DEMOCRAT,FALSE,TOTAL,62891,194073,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,2,GEN,WILLIAM E HENRY,LIBERTARIAN,FALSE,TOTAL,5858,194073,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,2,GEN,MIKE HUBBARD,NA,TRUE,TOTAL,11,194073,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,3,GEN,JIM BANKS,REPUBLICAN,FALSE,TOTAL,131579,201542,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,3,GEN,GARY L SNYDER,DEMOCRAT,FALSE,TOTAL,60577,201542,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,3,GEN,NATHAN GOTSCH,INDEPENDENT,FALSE,TOTAL,9386,201542,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,4,GEN,JAMES R BAIRD,REPUBLICAN,FALSE,TOTAL,134864,197698,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,4,GEN,ROGER D DAY,DEMOCRAT,FALSE,TOTAL,62834,197698,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,5,GEN,VICTORIA SPARTZ,REPUBLICAN,FALSE,TOTAL,146575,240009,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,5,GEN,JEANNINE LEE LAKE,DEMOCRAT,FALSE,TOTAL,93434,240009,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,6,GEN,GREG PENCE,REPUBLICAN,FALSE,TOTAL,130686,193524,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,6,GEN,CYNTHIA ������CINDE������ WIRTH,DEMOCRAT,FALSE,TOTAL,62838,193524,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,7,GEN,ANGELA GRABOVSKY,REPUBLICAN,FALSE,TOTAL,53631,175180,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,7,GEN,ANDR���� CARSON,DEMOCRAT,FALSE,TOTAL,117309,175180,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,7,GEN,GAVIN MAPLE,LIBERTARIAN,FALSE,TOTAL,4240,175180,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,8,GEN,LARRY BUCSHON,REPUBLICAN,FALSE,TOTAL,141995,216040,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,8,GEN,RAY MCCORMICK,DEMOCRAT,FALSE,TOTAL,68109,216040,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,8,GEN,ANDREW HORNING,LIBERTARIAN,FALSE,TOTAL,5936,216040,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,9,GEN,ERIN HOUCHIN,REPUBLICAN,FALSE,TOTAL,143166,225276,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,9,GEN,MATTHEW FYFE,DEMOCRAT,FALSE,TOTAL,75700,225276,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,9,GEN,TONYA L MILLIS,LIBERTARIAN,FALSE,TOTAL,6374,225276,FALSE,20250910,FALSE
2022,INDIANA,IN,18,32,22,US HOUSE,9,GEN,JACOB BAILEY,NA,TRUE,TOTAL,36,225276,FALSE,20250910,FALSE
2022,IOWA,IA,19,42,31,US HOUSE,1,GEN,MARIANNETTE MILLER-MEEKS,REPUBLICAN,FALSE,TOTAL,162947,309736,FALSE,20250910,FALSE
2022,IOWA,IA,19,42,31,US HOUSE,1,GEN,CHRISTINA BOHANNAN,DEMOCRAT,FALSE,TOTAL,142173,309736,FALSE,20250910,FALSE
2022,IOWA,IA,19,42,31,US HOUSE,1,GEN,UNDERVOTES,NA,FALSE,TOTAL,4308,309736,FALSE,20250910,FALSE
2022,IOWA,IA,19,42,31,US HOUSE,1,GEN,WRITEIN,NA,TRUE,TOTAL,260,309736,FALSE,20250910,FALSE
